Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,Store State
OD8036,Adavan,Food Grains,Dals & Pulses,Virudhunagar,21-02-2017,South,"? 2,495.00",26.00%,? 548.90,Tamil Nadu
OD8037,Sharon,Snacks,Noodles,Dharmapuri,24-10-2017,South,"? 1,440.00",30.00%,? 633.60,Tamil Nadu
OD8038,Veena,Beverages,Soft Drinks,Virudhunagar,21-08-2018,South,"? 1,075.00",27.00%,? 182.75,Tamil Nadu
OD8039,Haseena,Food Grains,Organic Staples,Ooty,02-11-2015,South,"? 2,417.00",34.00%,? 217.53,Tamil Nadu
OD8040,Sudha,Snacks,Noodles,Krishnagiri,06-04-2015,South,? 813.00,27.00%,? 300.81,Tamil Nadu
OD8041,Ganesh,Bakery,Cakes,Karur,18-02-2018,South,"? 1,735.00",14.00%,? 381.70,Tamil Nadu
OD8042,Adavan,Oil & Masala,Spices,Coimbatore,10-12-2018,South,"? 1,252.00",27.00%,? 363.08,Tamil Nadu
OD8043,Arvind,Beverages,Health Drinks,Vellore,24-10-2017,South,? 900.00,35.00%,? 297.00,Tamil Nadu
OD8044,Shah,Beverages,Soft Drinks,Dharmapuri,02-05-2018,South,? 806.00,10.00%,? 177.32,Tamil Nadu
OD8045,Akash,Bakery,Biscuits,Krishnagiri,10-03-2018,South,? 606.00,33.00%,? 193.92,Tamil Nadu
OD8046,Aditi,"Eggs, Meat & Fish",Chicken,Trichy,16-12-2018,South,"? 1,132.00",25.00%,? 56.60,Tamil Nadu
OD8047,Yusuf,Fruits & Veggies,Fresh Fruits,Ooty,16-12-2018,South,"? 2,141.00",24.00%,? 256.92,Tamil Nadu
OD8048,Esther,Snacks,Cookies,Trichy,27-06-2018,South,"? 1,168.00",24.00%,? 140.16,Tamil Nadu
OD8049,Kumar,Food Grains,Dals & Pulses,Vellore,27-12-2016,South,"? 1,691.00",28.00%,? 388.93,Tamil Nadu
OD8050,Komal,"Eggs, Meat & Fish",Fish,Theni,30-10-2016,South,"? 1,979.00",21.00%,? 356.22,Tamil Nadu
OD8051,Amrish,Oil & Masala,Spices,Dindigul,15-06-2018,South,"? 1,920.00",28.00%,? 633.60,Tamil Nadu
OD8052,Roshan,Food Grains,Organic Staples,Theni,17-10-2018,South,"? 1,805.00",35.00%,? 649.80,Tamil Nadu
OD8053,Veronica,Beverages,Soft Drinks,Nagercoil,02-11-2015,South,"? 1,765.00",13.00%,? 353.00,Tamil Nadu
OD8054,Veronica,"Eggs, Meat & Fish",Chicken,Theni,21-11-2016,South,? 745.00,35.00%,? 111.75,Tamil Nadu
OD8055,Malik,Bakery,Breads & Buns,Theni,27-08-2018,South,"? 1,960.00",19.00%,? 627.20,Tamil Nadu
OD8056,Hussain,"Eggs, Meat & Fish",Fish,Ooty,26-10-2016,South,"? 2,282.00",27.00%,? 844.34,Tamil Nadu
OD8057,Komal,Food Grains,Rice,Karur,26-10-2016,South,"? 1,667.00",12.00%,? 283.39,Tamil Nadu
OD8058,Sabeela,Snacks,Noodles,Salem,01-03-2016,South,"? 1,386.00",18.00%,? 318.78,Tamil Nadu
OD8059,Krithika,Food Grains,Atta & Flour,Tenkasi,04-08-2017,South,"? 1,097.00",30.00%,? 197.46,Tamil Nadu
OD8060,Adavan,Beverages,Health Drinks,Ramanadhapuram,26-03-2015,South,? 697.00,11.00%,? 202.13,Tamil Nadu
OD8061,Amy,Fruits & Veggies,Organic Fruits,Vellore,02-08-2017,South,"? 1,943.00",33.00%,? 796.63,Tamil Nadu
OD8062,Sheeba,Beverages,Soft Drinks,Perambalur,18-02-2018,South,"? 1,766.00",17.00%,? 406.18,Tamil Nadu
OD8063,Surya,Fruits & Veggies,Fresh Fruits,Bodi,04-12-2016,South,"? 1,344.00",27.00%,? 268.80,Tamil Nadu
OD8064,Arutra,Beverages,Soft Drinks,Tirunelveli,15-08-2017,South,"? 2,402.00",16.00%,"? 1,056.88",Tamil Nadu
OD8065,Veena,"Eggs, Meat & Fish",Mutton,Bodi,19-10-2015,South,? 730.00,19.00%,? 131.40,Tamil Nadu
OD8066,Sudeep,"Eggs, Meat & Fish",Fish,Ramanadhapuram,20-06-2016,South,"? 1,906.00",19.00%,? 648.04,Tamil Nadu
OD8067,Hussain,Food Grains,Dals & Pulses,Chennai,11-02-2018,South,"? 2,035.00",32.00%,? 529.10,Tamil Nadu
OD8068,Suresh,Beverages,Soft Drinks,Theni,25-11-2018,South,"? 2,269.00",12.00%,? 726.08,Tamil Nadu
OD8069,Amrish,Food Grains,Organic Staples,Bodi,07-02-2017,South,"? 1,240.00",33.00%,? 384.40,Tamil Nadu
OD8070,Roshan,Snacks,Cookies,Karur,30-10-2016,South,"? 1,253.00",13.00%,? 513.73,Tamil Nadu
OD8071,Verma,Beverages,Health Drinks,Ooty,25-06-2015,South,? 691.00,35.00%,? 124.38,Tamil Nadu
OD8072,Komal,Food Grains,Rice,Tenkasi,11-09-2018,South,"? 1,489.00",30.00%,? 282.91,Tamil Nadu
OD8073,Peer,Beverages,Health Drinks,Salem,21-07-2018,South,? 612.00,32.00%,? 134.64,Tamil Nadu
OD8074,Vinne,Food Grains,Atta & Flour,Chennai,30-10-2016,South,"? 2,353.00",33.00%,? 211.77,Tamil Nadu
OD8075,Suresh,"Eggs, Meat & Fish",Eggs,Theni,20-06-2017,South,? 693.00,27.00%,? 284.13,Tamil Nadu
OD8076,Veena,Beverages,Soft Drinks,Salem,26-11-2016,South,"? 2,267.00",27.00%,? 974.81,Tamil Nadu
OD8077,Hafiz,Oil & Masala,Edible Oil & Ghee,Madurai,01-04-2017,South,"? 1,382.00",31.00%,? 69.10,Tamil Nadu
OD8078,Harish,Snacks,Cookies,Chennai,29-10-2015,South,"? 1,333.00",14.00%,? 559.86,Tamil Nadu
OD8079,Yusuf,Snacks,Chocolates,Kanyakumari,28-10-2015,South,"? 2,431.00",18.00%,? 486.20,Tamil Nadu
OD8080,Kumar,Bakery,Biscuits,Vellore,25-12-2016,South,"? 1,370.00",31.00%,? 260.30,Tamil Nadu
OD8081,Ganesh,Fruits & Veggies,Fresh Vegetables,Kanyakumari,15-02-2016,South,"? 1,043.00",28.00%,? 114.73,Tamil Nadu
OD8082,Ridhesh,Fruits & Veggies,Organic Fruits,Nagercoil,20-02-2015,South,"? 1,808.00",34.00%,? 470.08,Tamil Nadu
OD8083,Sundar,Snacks,Chocolates,Madurai,03-11-2015,South,"? 1,451.00",14.00%,? 188.63,Tamil Nadu
OD8084,Veronica,Beverages,Health Drinks,Tirunelveli,20-07-2018,South,? 838.00,26.00%,? 217.88,Tamil Nadu
OD8085,Arutra,Food Grains,Atta & Flour,Bodi,15-07-2015,South,"? 1,617.00",25.00%,? 501.27,Tamil Nadu
OD8086,Sharon,Food Grains,Dals & Pulses,Virudhunagar,18-12-2018,South,? 855.00,24.00%,? 128.25,Tamil Nadu
OD8087,Vidya,Oil & Masala,Spices,Nagercoil,13-05-2018,South,"? 1,813.00",25.00%,? 108.78,Tamil Nadu
OD8088,Ganesh,Snacks,Noodles,Tirunelveli,15-02-2016,South,"? 2,135.00",23.00%,? 469.70,Tamil Nadu
OD8089,Yadav,Oil & Masala,Masalas,Ooty,22-09-2018,South,"? 1,801.00",20.00%,? 540.30,Tamil Nadu
OD8090,Jonas,Bakery,Cakes,Cumbum,24-09-2018,South,"? 1,178.00",11.00%,? 117.80,Tamil Nadu
OD8091,Hafiz,Bakery,Cakes,Theni,24-09-2018,South,? 905.00,35.00%,? 280.55,Tamil Nadu
OD8092,Veronica,Food Grains,Rice,Namakkal,15-02-2016,South,? 760.00,17.00%,? 235.60,Tamil Nadu
OD8093,Shree,"Eggs, Meat & Fish",Eggs,Virudhunagar,25-09-2017,South,"? 1,485.00",26.00%,? 430.65,Tamil Nadu
OD8094,Amrish,Oil & Masala,Edible Oil & Ghee,Dindigul,02-10-2017,South,"? 2,077.00",12.00%,? 311.55,Tamil Nadu
OD8095,Vince,Food Grains,Rice,Trichy,19-10-2016,South,"? 1,238.00",28.00%,? 309.50,Tamil Nadu
OD8096,Esther,Beverages,Health Drinks,Namakkal,22-09-2018,South,"? 2,359.00",10.00%,? 495.39,Tamil Nadu
OD8097,Sabeela,Beverages,Health Drinks,Coimbatore,31-12-2015,South,"? 1,194.00",19.00%,? 465.66,Tamil Nadu
OD8098,Peer,"Eggs, Meat & Fish",Chicken,Theni,24-12-2016,South,"? 1,833.00",26.00%,? 128.31,Tamil Nadu
OD8099,Komal,"Eggs, Meat & Fish",Eggs,Coimbatore,25-11-2017,South,"? 1,109.00",21.00%,? 99.81,Tamil Nadu
OD8100,Ram,Fruits & Veggies,Organic Fruits,Nagercoil,29-07-2018,South,"? 1,682.00",32.00%,? 504.60,Tamil Nadu
OD8101,Roshan,Snacks,Noodles,Salem,03-09-2018,South,"? 1,101.00",30.00%,? 429.39,Tamil Nadu
OD8102,Rumaiza,Oil & Masala,Spices,Vellore,03-01-2017,South,? 881.00,13.00%,? 299.54,Tamil Nadu
OD8103,Sudeep,Snacks,Noodles,Vellore,06-09-2017,South,"? 1,150.00",25.00%,? 195.50,Tamil Nadu
OD8104,Jonas,Oil & Masala,Edible Oil & Ghee,Cumbum,02-11-2016,South,"? 1,398.00",25.00%,? 321.54,Tamil Nadu
OD8105,Shah,Food Grains,Atta & Flour,Virudhunagar,17-12-2017,South,"? 1,127.00",33.00%,? 293.02,Tamil Nadu
OD8106,Ganesh,Snacks,Cookies,Ooty,25-11-2015,South,"? 1,701.00",19.00%,? 663.39,Tamil Nadu
OD8107,Sabeela,Snacks,Cookies,Chennai,12-11-2015,South,"? 2,104.00",28.00%,? 946.80,Tamil Nadu
OD8108,Vinne,Oil & Masala,Edible Oil & Ghee,Dindigul,03-01-2017,South,"? 1,123.00",30.00%,? 449.20,Tamil Nadu
OD8109,Ramesh,Bakery,Cakes,Theni,30-05-2015,South,"? 1,239.00",26.00%,? 346.92,Tamil Nadu
OD8110,Vidya,Bakery,Biscuits,Salem,16-11-2016,South,"? 1,952.00",18.00%,? 468.48,Tamil Nadu
OD8111,Hussain,Beverages,Health Drinks,Dharmapuri,02-05-2016,South,? 839.00,32.00%,? 218.14,Tamil Nadu
OD8112,Anu,Food Grains,Rice,Coimbatore,11-11-2017,South,"? 1,792.00",22.00%,? 627.20,Tamil Nadu
OD8113,Rumaiza,Bakery,Biscuits,Perambalur,20-06-2017,South,? 591.00,29.00%,? 189.12,Tamil Nadu
OD8114,Shah,Oil & Masala,Masalas,Ooty,31-10-2018,South,"? 2,390.00",23.00%,? 501.90,Tamil Nadu
OD8115,Kumar,"Eggs, Meat & Fish",Chicken,Tirunelveli,26-03-2018,South,"? 2,466.00",30.00%,? 369.90,Tamil Nadu
OD8116,Rumaiza,Fruits & Veggies,Fresh Vegetables,Bodi,28-08-2016,South,"? 1,608.00",13.00%,? 498.48,Tamil Nadu
OD8117,Rumaiza,"Eggs, Meat & Fish",Fish,Karur,26-03-2018,South,? 793.00,10.00%,? 174.46,Tamil Nadu
OD8118,Roshan,Snacks,Noodles,Krishnagiri,30-03-2016,South,? 884.00,28.00%,? 176.80,Tamil Nadu
OD8119,Alan,Oil & Masala,Masalas,Trichy,28-08-2016,South,"? 1,453.00",26.00%,? 406.84,Tamil Nadu
OD8120,Vince,"Eggs, Meat & Fish",Chicken,Salem,08-09-2017,South,? 650.00,13.00%,? 273.00,Tamil Nadu
OD8121,James,Fruits & Veggies,Organic Fruits,Theni,21-11-2015,South,"? 1,072.00",19.00%,? 343.04,Tamil Nadu
OD8122,Sundar,Food Grains,Organic Staples,Tirunelveli,03-01-2017,South,"? 1,471.00",32.00%,? 161.81,Tamil Nadu
OD8123,Alan,Bakery,Biscuits,Viluppuram,10-10-2015,South,"? 1,434.00",20.00%,? 114.72,Tamil Nadu
OD8124,Vidya,Beverages,Soft Drinks,Madurai,23-11-2015,South,"? 2,254.00",27.00%,? 991.76,Tamil Nadu
OD8125,Sheeba,Beverages,Soft Drinks,Perambalur,04-05-2016,South,"? 1,533.00",31.00%,? 444.57,Tamil Nadu
OD8126,Vinne,Oil & Masala,Spices,Viluppuram,20-11-2017,South,"? 2,363.00",24.00%,? 189.04,Tamil Nadu
OD8127,Akash,Fruits & Veggies,Fresh Vegetables,Kanyakumari,10-10-2015,South,? 566.00,25.00%,? 39.62,Tamil Nadu
OD8128,Shah,Oil & Masala,Edible Oil & Ghee,Bodi,20-11-2016,South,"? 1,418.00",24.00%,? 241.06,Tamil Nadu
OD8129,Surya,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,01-08-2018,South,"? 1,685.00",17.00%,? 168.50,Tamil Nadu
OD8130,Willams,Snacks,Cookies,Tirunelveli,02-09-2015,South,? 683.00,21.00%,? 54.64,Tamil Nadu
OD8131,Jonas,Oil & Masala,Masalas,Tirunelveli,02-10-2016,South,"? 1,614.00",17.00%,? 645.60,Tamil Nadu
OD8132,Ram,Food Grains,Rice,Bodi,16-02-2018,South,"? 1,880.00",32.00%,? 752.00,Tamil Nadu
OD8133,Shree,Bakery,Biscuits,Vellore,25-10-2016,South,"? 1,622.00",20.00%,? 502.82,Tamil Nadu
OD8134,Ridhesh,Food Grains,Organic Staples,Pudukottai,10-12-2016,South,"? 2,422.00",13.00%,"? 1,041.46",Tamil Nadu
OD8135,Aditi,Bakery,Biscuits,Coimbatore,18-09-2016,South,"? 2,452.00",18.00%,"? 1,103.40",Tamil Nadu
OD8136,Adavan,Fruits & Veggies,Organic Vegetables,Cumbum,01-11-2016,South,? 929.00,15.00%,? 213.67,Tamil Nadu
OD8137,Malik,Fruits & Veggies,Fresh Fruits,Theni,05-08-2015,South,"? 1,552.00",29.00%,? 496.64,Tamil Nadu
OD8138,Rumaiza,Food Grains,Organic Staples,Salem,18-08-2017,South,"? 2,460.00",22.00%,? 393.60,Tamil Nadu
OD8139,Willams,Beverages,Health Drinks,Virudhunagar,02-10-2018,South,"? 2,389.00",26.00%,? 597.25,Tamil Nadu
OD8140,Sharon,Food Grains,Organic Staples,Trichy,04-03-2017,South,"? 2,369.00",35.00%,? 307.97,Tamil Nadu
OD8141,James,Snacks,Cookies,Theni,28-04-2015,South,? 719.00,21.00%,? 179.75,Tamil Nadu
OD8142,Kumar,Snacks,Noodles,Dindigul,02-09-2018,South,"? 1,046.00",18.00%,? 449.78,Tamil Nadu
OD8143,Mathew,"Eggs, Meat & Fish",Eggs,Namakkal,24-08-2016,South,? 863.00,26.00%,? 43.15,Tamil Nadu
OD8144,Ganesh,Snacks,Noodles,Ooty,11-11-2017,South,? 668.00,22.00%,? 173.68,Tamil Nadu
OD8145,Sudeep,Beverages,Soft Drinks,Perambalur,14-11-2016,South,"? 1,569.00",32.00%,? 298.11,Tamil Nadu
OD8146,Sudha,Fruits & Veggies,Organic Fruits,Ramanadhapuram,14-11-2016,South,"? 1,081.00",27.00%,? 237.82,Tamil Nadu
OD8147,Shah,Oil & Masala,Spices,Chennai,23-01-2017,South,? 993.00,29.00%,? 436.92,Tamil Nadu
OD8148,Esther,"Eggs, Meat & Fish",Eggs,Chennai,19-07-2015,South,"? 2,406.00",15.00%,? 914.28,Tamil Nadu
OD8149,Yadav,Oil & Masala,Masalas,Pudukottai,02-01-2017,South,? 527.00,22.00%,? 152.83,Tamil Nadu
OD8150,Mathew,"Eggs, Meat & Fish",Fish,Dharmapuri,16-03-2016,South,"? 2,203.00",32.00%,? 374.51,Tamil Nadu
OD8151,Amrish,Fruits & Veggies,Fresh Vegetables,Karur,06-09-2016,South,"? 1,241.00",19.00%,? 359.89,Tamil Nadu
OD8152,Krithika,Food Grains,Rice,Krishnagiri,04-12-2015,South,"? 1,028.00",14.00%,? 370.08,Tamil Nadu
OD8153,Adavan,Oil & Masala,Masalas,Krishnagiri,10-11-2018,South,"? 1,613.00",12.00%,? 338.73,Tamil Nadu
OD8154,Hafiz,Beverages,Health Drinks,Namakkal,21-02-2017,South,"? 1,978.00",20.00%,? 375.82,Tamil Nadu
OD8155,Jonas,Fruits & Veggies,Organic Fruits,Vellore,27-02-2016,South,"? 1,105.00",21.00%,? 320.45,Tamil Nadu
OD8156,Mathew,"Eggs, Meat & Fish",Mutton,Krishnagiri,02-09-2018,South,"? 1,068.00",27.00%,? 128.16,Tamil Nadu
OD8157,James,Fruits & Veggies,Organic Fruits,Karur,26-06-2017,South,? 557.00,14.00%,? 150.39,Tamil Nadu
OD8158,Mathew,Beverages,Soft Drinks,Cumbum,17-06-2017,South,"? 1,562.00",12.00%,? 140.58,Tamil Nadu
OD8159,Arutra,Bakery,Cakes,Chennai,17-09-2017,South,"? 2,496.00",12.00%,? 673.92,Tamil Nadu
OD8160,Sundar,Fruits & Veggies,Organic Vegetables,Virudhunagar,11-12-2018,South,? 509.00,20.00%,? 50.90,Tamil Nadu
OD8161,Sudeep,Food Grains,Dals & Pulses,Ooty,11-07-2015,South,"? 1,271.00",26.00%,? 521.11,Tamil Nadu
OD8162,Yadav,Oil & Masala,Spices,Kanyakumari,17-07-2017,South,"? 2,434.00",23.00%,? 316.42,Tamil Nadu
OD8163,Rumaiza,Fruits & Veggies,Organic Vegetables,Vellore,02-09-2018,South,"? 1,567.00",25.00%,? 548.45,Tamil Nadu
OD8164,Peer,"Eggs, Meat & Fish",Chicken,Dharmapuri,22-07-2018,South,? 517.00,24.00%,? 56.87,Tamil Nadu
OD8165,Vinne,Food Grains,Organic Staples,Ooty,23-10-2018,South,"? 1,644.00",29.00%,? 476.76,Tamil Nadu
OD8166,Sabeela,Oil & Masala,Spices,Namakkal,26-06-2017,South,? 766.00,25.00%,? 283.42,Tamil Nadu
OD8167,Jackson,Fruits & Veggies,Fresh Fruits,Kanyakumari,05-10-2018,South,? 913.00,12.00%,? 54.78,Tamil Nadu
OD8168,James,Bakery,Cakes,Tenkasi,12-05-2017,South,"? 1,076.00",17.00%,? 279.76,Tamil Nadu
OD8169,Shah,Food Grains,Rice,Perambalur,05-10-2018,South,? 721.00,23.00%,? 165.83,Tamil Nadu
OD8170,Amrish,Bakery,Cakes,Pudukottai,08-07-2018,South,"? 1,148.00",30.00%,? 459.20,Tamil Nadu
OD8171,Adavan,Beverages,Soft Drinks,Madurai,07-09-2016,South,"? 1,126.00",22.00%,? 349.06,Tamil Nadu
OD8172,Anu,Oil & Masala,Spices,Tenkasi,26-08-2017,South,"? 1,747.00",26.00%,? 157.23,Tamil Nadu
OD8173,Vidya,Snacks,Cookies,Virudhunagar,06-07-2016,South,? 545.00,15.00%,? 49.05,Tamil Nadu
OD8174,Vince,Oil & Masala,Masalas,Tirunelveli,03-06-2018,South,"? 1,643.00",13.00%,? 673.63,Tamil Nadu
OD8175,Esther,Beverages,Soft Drinks,Tenkasi,15-09-2018,South,"? 1,117.00",17.00%,? 502.65,Tamil Nadu
OD8176,Alan,Oil & Masala,Edible Oil & Ghee,Pudukottai,20-11-2015,South,"? 2,114.00",35.00%,? 591.92,Tamil Nadu
OD8177,Vinne,Snacks,Noodles,Krishnagiri,06-02-2018,South,"? 1,541.00",14.00%,? 493.12,Tamil Nadu
OD8178,Harish,Fruits & Veggies,Organic Fruits,Bodi,26-08-2017,South,"? 1,707.00",34.00%,? 597.45,Tamil Nadu
OD8179,Vinne,Oil & Masala,Edible Oil & Ghee,Coimbatore,05-12-2018,South,"? 1,754.00",21.00%,? 491.12,Tamil Nadu
OD8180,Komal,Snacks,Chocolates,Viluppuram,16-04-2017,South,? 613.00,35.00%,? 30.65,Tamil Nadu
OD8181,Peer,Bakery,Biscuits,Tirunelveli,18-09-2016,South,"? 1,634.00",10.00%,? 147.06,Tamil Nadu
OD8182,Komal,Oil & Masala,Masalas,Pudukottai,12-03-2018,South,"? 1,852.00",25.00%,? 129.64,Tamil Nadu
OD8183,Ridhesh,Food Grains,Atta & Flour,Dharmapuri,14-10-2017,South,"? 1,550.00",11.00%,? 186.00,Tamil Nadu
OD8184,Veena,Beverages,Health Drinks,Chennai,25-11-2017,South,"? 1,237.00",31.00%,? 470.06,Tamil Nadu
OD8185,Hafiz,Snacks,Noodles,Tirunelveli,04-08-2015,South,? 621.00,10.00%,? 124.20,Tamil Nadu
OD8186,Ram,Beverages,Health Drinks,Dindigul,30-04-2016,South,? 606.00,24.00%,? 121.20,Tamil Nadu
OD8187,Surya,"Eggs, Meat & Fish",Fish,Namakkal,28-11-2018,South,"? 2,474.00",28.00%,"? 1,039.08",Tamil Nadu
OD8188,Hafiz,Fruits & Veggies,Organic Fruits,Vellore,08-09-2018,South,"? 1,603.00",11.00%,? 625.17,Tamil Nadu
OD8189,Aditi,Beverages,Health Drinks,Bodi,05-03-2016,South,"? 2,471.00",14.00%,? 444.78,Tamil Nadu
OD8190,Yusuf,Oil & Masala,Masalas,Kanyakumari,12-11-2018,South,"? 1,107.00",12.00%,? 88.56,Tamil Nadu
OD8191,Arutra,Food Grains,Atta & Flour,Karur,12-01-2016,South,"? 1,495.00",13.00%,? 313.95,Tamil Nadu
OD8192,Suresh,Oil & Masala,Spices,Dharmapuri,26-08-2017,South,"? 1,869.00",26.00%,? 579.39,Tamil Nadu
OD8193,Ravi,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,06-12-2017,South,"? 1,716.00",34.00%,? 308.88,Tamil Nadu
OD8194,Sabeela,Fruits & Veggies,Organic Fruits,Tirunelveli,07-11-2017,South,? 795.00,22.00%,? 39.75,Tamil Nadu
OD8195,Sheeba,Food Grains,Dals & Pulses,Bodi,02-03-2015,South,"? 2,400.00",29.00%,? 792.00,Tamil Nadu
OD8196,Peer,"Eggs, Meat & Fish",Fish,Madurai,09-09-2018,South,"? 2,110.00",29.00%,? 675.20,Tamil Nadu
OD8197,Muneer,Fruits & Veggies,Fresh Vegetables,Perambalur,09-09-2018,South,"? 1,565.00",35.00%,? 187.80,Tamil Nadu
OD8198,Muneer,Oil & Masala,Spices,Bodi,16-08-2016,South,? 775.00,12.00%,? 224.75,Tamil Nadu
OD8199,Suresh,Snacks,Noodles,Tenkasi,04-11-2018,South,"? 2,227.00",35.00%,? 556.75,Tamil Nadu
OD8200,Arutra,Fruits & Veggies,Fresh Vegetables,Bodi,04-12-2018,South,"? 2,480.00",30.00%,? 744.00,Tamil Nadu
OD8201,Vinne,Food Grains,Rice,Ramanadhapuram,14-08-2017,South,"? 1,604.00",20.00%,? 673.68,Tamil Nadu
OD8202,Sundar,Fruits & Veggies,Organic Vegetables,Vellore,16-11-2018,South,"? 1,152.00",25.00%,? 414.72,Tamil Nadu
OD8203,Surya,Fruits & Veggies,Fresh Fruits,Bodi,02-12-2015,South,"? 1,556.00",22.00%,? 466.80,Tamil Nadu
OD8204,Haseena,"Eggs, Meat & Fish",Eggs,Dharmapuri,24-02-2018,South,"? 1,634.00",17.00%,? 81.70,Tamil Nadu
OD8205,Willams,Beverages,Soft Drinks,Viluppuram,14-09-2018,South,"? 1,605.00",13.00%,? 272.85,Tamil Nadu
OD8206,Rumaiza,Fruits & Veggies,Fresh Fruits,Viluppuram,05-12-2015,South,"? 1,915.00",31.00%,? 383.00,Tamil Nadu
OD8207,Komal,"Eggs, Meat & Fish",Eggs,Karur,26-10-2018,South,"? 2,476.00",17.00%,? 693.28,Tamil Nadu
OD8208,Vidya,Bakery,Breads & Buns,Coimbatore,14-08-2017,South,"? 2,468.00",18.00%,? 271.48,Tamil Nadu
OD8209,Arvind,Bakery,Cakes,Dindigul,14-08-2017,South,"? 1,017.00",32.00%,? 447.48,Tamil Nadu
OD8210,Ramesh,Beverages,Soft Drinks,Perambalur,05-12-2015,South,"? 1,940.00",33.00%,? 659.60,Tamil Nadu
OD8211,Sudeep,Food Grains,Rice,Ooty,02-12-2018,South,? 692.00,31.00%,? 235.28,Tamil Nadu
OD8212,Suresh,Food Grains,Dals & Pulses,Bodi,12-01-2016,South,? 859.00,10.00%,? 266.29,Tamil Nadu
OD8213,Ravi,Bakery,Biscuits,Namakkal,24-11-2018,South,? 951.00,16.00%,? 114.12,Tamil Nadu
OD8214,Alan,"Eggs, Meat & Fish",Mutton,Salem,05-11-2017,South,? 871.00,21.00%,? 113.23,Tamil Nadu
OD8215,Verma,Fruits & Veggies,Organic Fruits,Tirunelveli,01-09-2017,South,"? 2,435.00",22.00%,? 681.80,Tamil Nadu
OD8216,Sabeela,Beverages,Soft Drinks,Chennai,16-11-2018,South,"? 1,277.00",14.00%,? 204.32,Tamil Nadu
OD8217,Sheeba,"Eggs, Meat & Fish",Chicken,Karur,12-01-2016,South,? 605.00,19.00%,? 242.00,Tamil Nadu
OD8218,Haseena,Fruits & Veggies,Fresh Fruits,Perambalur,16-04-2016,South,"? 2,032.00",18.00%,? 223.52,Tamil Nadu
OD8219,Sundar,Beverages,Soft Drinks,Tirunelveli,07-09-2015,South,"? 2,478.00",27.00%,? 619.50,Tamil Nadu
OD8220,Sudeep,Food Grains,Dals & Pulses,Madurai,28-11-2017,South,? 901.00,32.00%,? 252.28,Tamil Nadu
OD8221,Shree,Fruits & Veggies,Organic Fruits,Vellore,12-01-2016,South,"? 1,811.00",21.00%,? 760.62,Tamil Nadu
OD8222,Veena,Snacks,Noodles,Madurai,09-10-2017,South,"? 2,155.00",14.00%,? 581.85,Tamil Nadu
OD8223,Vince,Fruits & Veggies,Organic Vegetables,Salem,19-10-2018,South,"? 2,446.00",20.00%,? 587.04,Tamil Nadu
OD8224,Haseena,Bakery,Cakes,Tirunelveli,16-08-2016,South,? 582.00,14.00%,? 46.56,Tamil Nadu
OD8225,Ramesh,Food Grains,Dals & Pulses,Ramanadhapuram,02-11-2018,South,"? 2,422.00",19.00%,"? 1,041.46",Tamil Nadu
OD8226,Sudha,"Eggs, Meat & Fish",Chicken,Ooty,22-10-2018,South,? 998.00,28.00%,? 209.58,Tamil Nadu
OD8227,Adavan,Bakery,Cakes,Dindigul,30-04-2018,South,? 984.00,13.00%,? 403.44,Tamil Nadu
OD8228,Sundar,Beverages,Health Drinks,Bodi,07-09-2016,South,? 964.00,25.00%,? 424.16,Tamil Nadu
OD8229,Verma,Food Grains,Rice,Tenkasi,05-03-2016,South,"? 1,307.00",20.00%,? 548.94,Tamil Nadu
OD8230,Ravi,Snacks,Cookies,Dindigul,09-09-2018,South,"? 1,009.00",18.00%,? 70.63,Tamil Nadu
OD8231,Arutra,Oil & Masala,Spices,Madurai,07-09-2015,South,"? 2,220.00",11.00%,? 310.80,Tamil Nadu
OD8232,Sundar,Snacks,Cookies,Cumbum,17-11-2018,South,? 813.00,12.00%,? 130.08,Tamil Nadu
OD8233,Vince,Bakery,Breads & Buns,Karur,02-12-2015,South,? 973.00,15.00%,? 243.25,Tamil Nadu
OD8234,Hussain,"Eggs, Meat & Fish",Chicken,Bodi,21-11-2015,South,"? 1,836.00",29.00%,? 201.96,Tamil Nadu
OD8235,Hafiz,Snacks,Chocolates,Cumbum,04-04-2015,South,? 983.00,22.00%,? 403.03,Tamil Nadu
OD8236,Vidya,"Eggs, Meat & Fish",Fish,Perambalur,30-05-2017,South,"? 2,317.00",13.00%,? 949.97,Tamil Nadu
OD8237,Anu,Food Grains,Rice,Dharmapuri,18-09-2018,South,? 981.00,18.00%,? 176.58,Tamil Nadu
OD8238,Jonas,"Eggs, Meat & Fish",Mutton,Krishnagiri,23-06-2016,South,? 889.00,21.00%,? 293.37,Tamil Nadu
OD8239,Vince,Oil & Masala,Edible Oil & Ghee,Pudukottai,12-09-2017,South,"? 1,772.00",22.00%,? 708.80,Tamil Nadu
OD8240,Veena,Fruits & Veggies,Fresh Vegetables,Karur,13-06-2016,South,"? 2,299.00",22.00%,? 988.57,Tamil Nadu
OD8241,Sharon,"Eggs, Meat & Fish",Mutton,Karur,20-04-2016,South,"? 2,215.00",17.00%,? 841.70,Tamil Nadu
